2021-09-06,49.660000,50.049999,49.400002,49.599998,49.599998,47772
2021-09-07,49.580002,49.680000,49.160000,49.340000,49.340000,78177
2021-09-08,49.500000,49.500000,48.279999,48.680000,48.680000,75958
2021-09-09,48.680000,49.040001,48.220001,49.000000,49.000000,59343
2021-09-10,49.000000,49.660000,48.959999,49.500000,49.500000,73268
2021-09-13,49.639999,49.720001,49.139999,49.160000,49.160000,67916
2021-09-14,49.180000,49.500000,48.740002,48.740002,48.740002,125019
2021-09-15,48.660000,49.000000,48.060001,48.099998,48.099998,103666
2021-09-16,48.180000,49.279999,48.180000,48.619999,48.619999,133418
2021-09-17,48.959999,49.180000,48.220001,48.660000,48.660000,278925
2021-09-20,47.939999,47.939999,46.860001,47.419998,47.419998,181907
2021-09-21,47.320000,48.619999,47.320000,47.759998,47.759998,86538
2021-09-22,48.060001,48.520000,48.040001,48.459999,48.459999,67351
2021-09-23,48.520000,49.419998,48.360001,49.419998,49.419998,104900
2021-09-24,49.099998,49.259998,48.820000,48.959999,48.959999,61721
2021-09-27,49.220001,49.500000,48.740002,49.200001,49.200001,94871
2021-09-28,49.200001,49.419998,47.580002,47.580002,47.580002,135426
2021-09-29,47.680000,47.939999,46.740002,46.740002,46.740002,101417
2021-09-30,46.700001,47.560001,46.700001,47.279999,47.279999,161593
2021-10-01,46.900002,47.259998,46.060001,46.500000,46.500000,134643
2021-10-04,46.400002,47.400002,46.220001,46.639999,46.639999,98015
2021-10-05,46.200001,47.040001,46.200001,46.840000,46.840000,71862
2021-10-06,46.340000,46.700001,45.500000,46.439999,46.439999,104183
2021-10-07,46.779999,47.240002,46.439999,47.020000,47.020000,78952
2021-10-08,47.279999,47.700001,47.020000,47.439999,47.439999,87442
2021-10-11,47.439999,47.599998,46.700001,47.020000,47.020000,58570
2021-10-12,46.520000,47.279999,46.200001,46.619999,46.619999,73061
2021-10-13,46.779999,47.580002,46.500000,47.220001,47.220001,104647
2021-10-14,47.980000,47.980000,46.980000,47.139999,47.139999,85268
2021-10-15,47.200001,47.560001,47.080002,47.220001,47.220001,125674
2021-10-18,46.900002,47.139999,46.340000,46.959999,46.959999,69727
2021-10-19,47.160000,47.700001,47.040001,47.540001,47.540001,96525
2021-10-20,47.560001,47.720001,47.139999,47.459999,47.459999,102398
2021-10-21,47.279999,47.660000,46.860001,47.560001,47.560001,73504
2021-10-22,47.720001,48.439999,47.520000,48.040001,48.040001,62046
2021-10-25,48.299999,48.299999,47.139999,47.580002,47.580002,79422
2021-10-27,48.139999,49.099998,47.919998,48.259998,48.259998,104139
2021-10-28,48.040001,48.900002,47.740002,48.740002,48.740002,66281
2021-10-29,48.700001,49.419998,48.560001,48.980000,48.980000,136322
